Reviews,Rates
Cok guzel teskkurler,1
Oncelikle almak isteyenler kesinlikle tereddut etmesin fiyat olarak piyasanin cok asagisinda aldim ve cok ozenle paketlenmisti ayrica 2 yil apple turkiye garantili,1
Fiyat ve kalite on numara olmus,1
Super bir urun urunu begendim,1
Harika hizli teslimat sorunsuz hasarsiz adamsin gurgencler ,1
Hizli kargo Uygun fiyatApple guvencesi,1
Guzel olmus,1
Apple kalitesi harika soylenecek soz yokTesekkurler Nasa iletisim hiziniza ben yetisemedim hizli ve guvenilir kargo guzel paketlenmisti gonul rahatligiyla alabilirsiniz tesekkurler,1
Tedarikci firma GURGENCLER den bugun teslim aldim Hem duzenli korunakli paketlenmesi hem de musteri hizmetlerinin ilgisi alakasi beni cok memnun etti Tereddut ederek almistim ama iyi ki almisim siddetle tavsiye ederim hem kalite hem de fiyat acisindan ,1
Gayet hizli geldi,1
Yorumlari okuyarak aldim iki gunde geldi harika alin,1
iPhone kalitesi tartisilmaz 2 is gununde elime ulasti magaza kaliteli,1
10 numara 5 yildiz cok memnunum tavsiye ederim ,1
Sorunsuz cok guzel,1
Guzel urun kargo hizli,1
Gozunuz kapali alabilirsiniz,1
Hizli kargo icin cok tesekkurler ,1
Bu kadar hizli gelecegini tahmin etmemistim ayrica cok guzel paketleyip gondermisler emeginize saglik,1
Tsk ederim hizli kargo,1
Mukemmel otesi tesekkur ederiim trendyol sorunsuz geldikargolanmasi da guzeldi 🤍,1
Gayet iyi 2 gunde elime ulasti,1
Gurgencler Apple sonsuz tesekkurler 2 Alisverisim ve cok memnun kaldim hizli Kargo muazzam bir paketleme cihazlara zaten diyecek lafim yok sonucta iphone kalitesi AirPods 2 aldigimdada cok hizli ve ozenli paketlemeye gelmisti iPhone 11 imde ayni sekilde geldi cok ama cok tesekkurler isini laikiyle yapmak bu,1
Tek kelime ile harika Harika paketleme garantisi faturasida icinde Hic supheniz olmasin,1
Siparisim sorunsuz ulasti ve 2 gune geldi Indirimde fiyati oldukca iyiydi tesekkurler,1
Begendim gayet hizli ve saglam bi sekilde teslim aldim urunu ,1
Daha ekonomik fiyata buldum ancak hizli iletim ve TROY guvencesi benim icin daha onemliydi Nitekim iki gunde elimde oldu Paketi cok saglamdi Urun zaten muhtis,1
urun bu 1 gunde ulasti elime paketlemesi de gayet guzeldi tesekkurler Troy,1
Urun guzel paketlenmis faturasiyla birlikte geldinorjinalve saglam urun 2-3 gun icinde elime ulasti tesekkur ederim gurgencler apple,1
Cok memnun kaldim tavsiye ederim,0
Aldiktan sonra degmeyecegini anliyorsunuz,1
iyi paketlenme orjinal urun,1
Begendim orijinal urun ,1
3 gun icerisinde geldi herkese tavsiye ederim gayet guvenilir,1
Gurgencler tesekkur ederim Su zor gunlerde bile telefon iki uc gun icinde geldi,1
Tesekkurler trendyol kaliteni yine konusturdun,1
Cok guzel ve zamaninda geldi,1
Paketleme super kusursuz tesekkurler Trendyol,0
Apple kalitesi  yeni ulasti troy apple dan aldim gec kargolandi cok saglam bi paketleme yapilmamisti onun disinda sikinti olmadi,1
Sorunsuz guzel hizli ulasti problem yok tesekkurler,1
Memnun kaldik cok hizlilar tesekkurler,1
Cok guzel aldiktan ertesi gun geldi piyasaya gore com uyguna satin aldim uc aydir kullaniyorum henuz sikinti  yasamadim,1
Uygun fiyatli oldugu icin buradan tercih ettim,1
Urunum den cok memnun Kaldim tesekkur ederim,1
Hizli teslimat ve uygun fiyat icin telefon dunyasina tesekkur ederim,1
Urunum kisa surede geldi cok memnunum,1
Satici hizli ve oldukca guvenli bir sekilde paketleyerek urunu ulastirdi Kendisine is ahlaki ve ozeni icin tesekkur ediyorum Indirime girdiginde almak gibi ek bir sansim da olmustu Tesekkurler!,1
Urun cok hizli elime ulasti tesekkur ederim,1
Super bir makina,1
Gayet hizli sorunsuz ulasti hem de telefonumun bozuldugu bu zor gunlerde! tesekkurler,1
Gurgencler’den aldim 3 gun sonra geldi Gayet guzel ,1
Hizli ve sorunsuzca ulastii tesekkurler !,1
Kargo iyi paketlenmis ve hizli bir sekilde elime ulasti,1
Sahane bi urun,1
Her zaman ki apple kalitesi ve paketleme mukemmeldi tesekkurler,1
Tek kelimeyle mukemmel ayrica super hizli gonderi icin tesekkurler,0
Hizli kargo uygun fiyat Icin tesekkur ederim Gurgencler Bir de faturami alabilseydim 15 gundur tam 5 yildizlik performansti ama,1
Alali 15 gun olcak denemek icin bekledim yazmadim muhtesem sorunsuz urun Troy apple & Trendyol  tesekkur ediyorum en iyi fiyat kalite ve hiziniz icin ,1
Iyi urun ve satici (troy Apple),1
Efsane bir urun,1
Kargo cok hizliydi Paketleme guzeldi Garantisi baslatilmisti Tesekkurler troy,1
en uygun flyat en hizli teslimat,1
Telefon muthis cok kisa surede elimize ulasti,1
urun oldukca hizli ve sorunsuz bir sekilde elime ulasti paketlemesi gayet basariliydi,1
Urunum hemen geldi ve uygun fiyata aldim cok memnun kaldim,1
Cihaz harika ve TekCep tarafindan teslimat guvenli ve hizli sekilde ulastirildi telefon 2 gunde elime ulasti Gonul rahatligi ile alabilirsiniz,1
Cizilmeden guzel teslim edilmistir,1
Cok hizli gurgencelrr tesekkurler be tabiki trenyol a,1
Troy apple gercekten cok ilgili ve guzel bir firma Kargo konusunda biraz icinde bulundugumuz surecten dolayi sikinti yasadim Tesekkurler trendyol,1
Acikcasi tereddut etmistim alirken cunku xs alabilirdim ama ipone  xs nin ekranin ve boyutun yeterince  buyuk olmayisi beni vaz gecirdi iyiki 11 almisim ekran boyutu ve daha yeni nesil olusu tek elle bile kullanimi kolay olusu simdi dogru tercih yaptigimi anladim,1
Cok cabuk gonderildi ve muhtesem bir urun ,1
Ucuz ve guzel muhtesem,1
Cok hizli ve guvenli teslimat tesekkurler,1
Kargosu paketlemesi gayet iyiydi,1
Orjinal urun hizli kargo tesekkurler,1
Guzel tavsiye ederim  kaliteli satis,1
Guvenilir satici guzel urun 6 aydir kullaniyorum,1
hem orjinal hem de uygun fiyatli tesekkurler trendyol,1
Cok uygun kaliteli,1
Cok guzel bir urun coookkk asiri memnunum,1
Cok uyguna almistim birkac ay once bi daha o fiyata dusmedi Cok hizli kargo ,1
Indirimde Iken almistim cok memnunum,1
Zaten iPhone kalitesi ama sahane paketleme guzel teslimat,1
Kullanali uzun sure oldu daha uygun fiyata almistim ben,1
Memnunum kampanyada almistim gayet guzel,1
Mukemmellll bir urun kesinlikle tavsiye ederim🤗🤗,1
Hiziniz ve uygun fiyatiniz icin tesekkur ederim,1
2 gunde elime ulasti paketleme gayet guzel indirimden yararlanarak aldim tesekkurler,1
Coook iyiiii,1
Orjinal ve sorunsuz ,1
Severek kullaniyorum hicbir sorun yasamadim hizli kargo ,1
Yaani jjshshdjdjcjn,1
Hizli geldi guzel teslimat ozenli paketleme,1
Urun gayet guzel applein sitesinden orijinalmi diye test ettim orijinal gercekten paketleme hiz hersey guzeldi,1
Urun soyledigi gibi aynisi ve cok guzel paketlenmisti,1
Teslimat hizliydi paketleme daha ozenli olabilirdi Gayet guzel bir telefon,1
Urun guzel disariya gore uygun fiyata aldim kargo hizliydi sadece cizilme kirilma riski cok fazla,1
Hizli teslimat orjinal paketindeTesekkurler Fakat sitenin guvenligine teslim edilip gidilmesi talihsizlik olmus Yine de tesekkurler trendyol,1
En uygun fiyatti Tesekkurler trendyol,1
Cok guzel fiyatida uygundu,1
Kapali kutu sifir,1
Boyle bir telefon olamaz,1
Sorunsuz bir sekilde geldi,1
Disariya gore cok uyguna fiyata aldim ve iki gun icinde elime ulasti tesekkurler Trendyol ,1
Cok cok hizli geldi,1
Urunu bugun teslim aldik fiyati en uygun trendyola tesekkur ederiz,1
Gelir gelmez imei'den sorgulama yaptim suanda da sorunsuz kullaniyorum cok memnunum,1
Guvenilir hizli teslimat tesekkur ederim,1
6s den gectim fap farkli bi dunya cok iyi indirimde almak cok iyi oldu,1
2 gun sonra geldi paketleme guzeldi ve en ucuz burdaydi herkese tavsiye ederim,1
urunu buradan almadim ayni fiyata farkli magazada buldugum icin direk elden aldim note 10 ile cok arasinda kalmistim ama su an pisman degilim,1
Uygun fiyat Hizli kargo Ve cok iyi paketlenmisti Tesekkurler,1
Sorunsuz bir alis veris oldu Kargo daha erken olabilirdi,1
bi tik gec kargolandi express e gore onun disinda gayet guzel,1
cok guzel paketlemeyle elime ulasti ,1
Ben aldiktan sonra fiyatinin dusmesi beni uzdu Hizli kargolama icin tesekkurler ,1
esime aldim tam bekledigimiz gibiydi cok hizli geldi tesekurler,1
cok hizli geldii faturali ve orjinal,1
Hizli ve ozenli kargo ilgili satici,1
Hizli ve sorunsuz geldi  tesekkurler,1
Aylardir kullaniyorum sorunsuz geldi ve cok memnun kaldim,1
Kamerasi muhtesem Esim icin aldik onceki iphone 7 idi Sanki onceden telefon kullanmiyormusuz gibi Sesi de bayagi yuksek cikiyor superrr,1
Kargo hizli geldi paketlemede herhangi bir deformasyon yoktu telefonda da bir sikinti cikmadi ,1
efsane urun,1
Tek kelime ile kalite,1
Tekcep tum sorumla ilgilendi urun sorunsuz geldi herkese oneriyorum tesekkurler tekcep,1
Urun guzel paketlenmis hizli kargo,1
Iphone 11 aldim2 gun icinde geldiPaketlenmesi cok iyiydiTavsiye ederim,1
1 gunde geldi ambalajlama guzel harika  tesekkur ederim,1
Ceptetek saticisindan aldim ve 1 gun sonra elime ulasti Fiyat olarak en uygun yer trendyol Tesekkurler,1
Hizli kargo paketleme cok guzeldi,1
1 gunde ulasti elime tesekkurler apple zaten anlatmaya gerek yok,1
Bu ne hiz 2 gun icinde elime ulasti cihaz cok iyi butun kontrollerini yaptim sorunsuz tesekkurler trendyol tesekkurler koycebine,1
URUN GERCEKTEN COK CABUK VE GUZEL SEKILDE PAKETLENEREK GELDI,1
Urun hizli ve sorunsuz bir sekilde elime ulasti cok tesekkur ederim iciniz rahat bir sekilde alabilirsiniz,1
Hizli kargo saglam paketleme,1
Fiyat ve kalite cok iyi 3 is gunu icinde teslim edildi,1
hizli gonderi tesekkur ederim,1
hizli ve guzel,1
Piyasaya gore cok ucuza almis oldum 2 gunde ulasti paketleme cok iyiydi Telefon ise muhtesem Sarji iyi gidiyor kamerasi ve hoparloru efsane Cok hizli ve kullanisli bir telefon Boyutu biraz buyuk geldi bana ama alisilir sanirim,1
Tesekkur ederim gonderim ulasti super,1
Urun guzel teslimat cok hizli tesekkurler,1
Satici cok iyi paketlemis ve hemen ertesi gun kargoya verdi Telefona zaten diyecek yok,1
Cok kaliteli cok memnun kaldim elinize emeginize saglik,1
Hic bir sikinti olmadi aldigim gunun ertesi gun elime ulasti,1
Baya Indirimli almis oldum Sorunsuz alisveristi,1
Urun hizli temiz hemen geldi,1
2 adet aldik biri mor biri siyah urunler elimize ulasti diger yerlere gore daha uygun fiyata aldik bittibitiyor saticisindan aldik telefon gayet guzel sikintisiz ve faturasiyla geldi simdilik sorun yok kullandikca gorecegiz tesekkurler,1
Tereddut ederek aldim cihaz 4gun elime ulasti guzel paketlenmis gelecek bizde ailesine tesekkur ediyorum trendyol ailesinede ayrica Cihaz faturali ve orjinal ambalajinda kapali kutu seklinde  geldi,1
Harika esime dogum gunu hediyesi olarak aldim,1
Sorunsuz ve hizli bir sekilde ulasti tsk ediyorum,1
Arkasi cam aluminyum kasa Iphone 11 serisinin en kullanici dostu f/p modeli bence,1
Her sey gayet guzel  Indirimde almistim ve cok uyguna geldi tesekkurler Trendyol :),1
Hizli kargo super urun,1
Apple yek kelimeyle mukemmel ,1
Hizli kargoyla hemen gelir diye dusundum ama bekletti Apple urunu zaten gayet guzel,1
Sorunsuz sekilde ulasti hizli ve guvenilir teslimat,1
BITTI BITIYOR GERCEKTEN URUNU FAZLA BEKLETMEDEN HEMEN KARGOYA VERDI UMARIM ELIME ULASMASI DA HIZLI OLUR TESEKKURLER BITTI BITIYOR ,1
Urun cok kaliteli note 10 ile arada kalsamda iphone 11 tercih ettimSarj konusunda kendilerini baya gelistirmislerPaketleme cok iyiydi ,1
I phone iste ,1
hizli firma,1
Iphone kalitesi,1
Orjinal urun sorun yasamadik,1
Gayet basarili ambalaj paketleme ve 4 gun icinde kargo teslimi oldu Tesekur ederim,1
 Iphone 11 iste,1
Iphone zaten anlatmaya gerek yok harika bir telefon,1
Ozenle paketlenmisti cok memnun kaldim tesekkurler,1
Urun cok guzel korunmustu ve guvenli sekilde geldi hiyardi ayakkabiydi cikmiyor arkadaslar Orjinal faturali bir sekilde geldi telefonum gonul rahatligiyla satin alabilirsiniz (Pamuk telekomunikasyon ve bilisim hizmetlerinden aldim),1
Kisa surede ulasti elime,1
Mukemmel otesi bir urun,1
Gonul rahatligi ile satin alabilirsiniz Apple turkiye garantili bizzat teyit ettim aradim sorunsuz,1
Tek kelimeyle muhtesem ama indirim zamanina getirmek onemli,1
COK GUZEL SUPHE ETMEDEN ALIN,1
Cok cekinerek aldim ama kesinlikle cok memnun kaldim kargo suresi ve paketleme mukemmel bu fiyatlari kacirmayin derim,1
Urunu pandemi oncesinde aldim 7 bin liraya cok iyi,1
telefon harika ne denilebilirki indirim ile aldim daha bi guzel oldu,1
Kalitesi cok iyi,1
4 gun icinde geldi urun guzel paketlenmis fiyati uygun trendyol express ve saticiya cok tesekkur ederim,1
Hizli ve guvenilir teslimat  her zamanki Apple kalitesi,1
Piyasanin cok altinda  hatasiz ve hizli geldi,1
Sahane urun tereddut etmeden alin,0
Kargoya verilmesi uzun surdu ama urun gayet guzel ,1
Tesekkurler hizli gonderi ve guvenli alisverisHesapli alisveris,1
Super otesi,1
Uygun fiyat kalite,1
Bir hafta oldu alali telefonu Simdiye kadar hep android telefon kullanmistim Ios ve iPhone gercekten harika Sade akici ve performansli Bundan sonra iPhone dan baska telefon almam,1
Tesekkur ediyorum guvenilir ilk korkum ama sikinti cikmadi ve guzel kargolamis,1
Cok guzel cok memnunum baska bir yerden bu kadar indirimle alamazdim basarili,1
buradaki Fiyati gayet iyi bu telefon super,1
Ilgili satici tesekkurler,1
cok guzel paketleme tekcep super,1
7 gunde geldi urun ekranda gorundugu gibi geldi Diger sitelere gore biraz daha uygundu Turkiye garantili 2 yil Yanina ufak bir hediye bekliyordum sahsen,1
urun cok guzel ksliteli herkese tavsiye ederim,1
Urun tahmin ettigimden hizli geldi temiz ve sorunsuz kesinlikle alabilirsiniz ve fiyati da uygun,1
Tek eksi yani ekranin oled olmamasi Bes yil onceki 6sten farki yok bu bakimdan Bir de cok agir telefon bir dakikanin uzerinde halen elinizdeyse agirligi hissediyorsunuz Agirligin bu kadar sorun olacagini bilsem satin almazdim,1
Tesekkurler sorunsuz geldi,0
Gecen hafta aldim urun asiri isiniyor,1
Hizli geldi urun cok saglam paketlenmisti internetten aldigima hic pisman olmadim,1
Urun bilinin uzere Apple Iphone modelleri arasinda en cok satan modeldir Urun gunumuz sartlarinda sade ara yuz kullanici dostu olmasiyla cokca tercih edilmektedir Gelecek Bizde 'ye tesekkur ederim urun yurtici kargoyla cok saglam bir sekilde geldi (bombeli poset cok guven vericiydi ) mutlaka kilif ve ekran koruyucu kullanmak gerekiyor Spigen aksesuarlarini tercih ettim simdilik bir problem yok cafelerde masaya koymak icin degil ozelliklerii yazilimi icin ozellikle yazilim ve uzun suren yazilim destegi bilinerek alinmalidir 5 watt adaptor beni uzdu 2020 yilindayiz sn apple,1
128 ini qlicam iade edip bence sizde 128 alin,1
Tesekkurler ,1
Iyi cok iyi,1
trendyol indirim gunlerinde aldim cok uygun bi fiyata tesekkurler Trendyol,1
Hicbir problem yasamadim Cok hizli elime ulasti Gonul rahatligiyla siparis verebilirsiniz 6S ten 11e gectim telefonun sarji iki gun gidiyor Iphone icin inanilmaz,1
Sirf bu telefonu almak icin 45 ay calistim Parami tam denklestirecegim derken yine fiyati artti artik ruyamda gorurum ozel gunlerde indirim olurmu?,1
cok iyi cihaz piyasanin krali,1
Guzel paketlenmis zamaninda geldi,1
Telefonda hicbir sikinti yok cok severek kullaniyorum iyi ki almisim ,1
Urun bekledigimiz gibiydi Hizli teslimat yapildi,1
Muthis Apple kalitesi,1
Hizli ve guvenilir Paketlemede iyiydi,1
cok mukemmel telefon kesinlikle tavsiye ederim:)),1
Gelmis gecmis en iyi iphone sarj konusunda harika kamera harika bu defa yapmis adamlar,1
Sorunsuz elimize ulasti Cok isiniyor sebebini anlamadik ama satici ile alakasi yok tabi Guvenle alabilirsiniz,1
memnun kaldik tesekkur ediyorum,1
paketlemeyi biraz yetersiz buldum onun disinda guvenilir satici,1
Iyi bir fikir,1
Urunu 16eylul 2020 de siparis ettim  1 hafta sonra elime ulasti Cok memnunum telefon orijinal IMEI sorgulatmalarini yaptim 2 yil garantisi var Gonul rahatligiyla alabilirsiniz,1
muhtesem cok guzel,1
Urun piyasa fiyatinin altinda memnunumAlnadan once arastima yaptim Aldigim fiyata bulamadim tesekkur ederim,1
cok uyguna aldik hizli gonderi sorunsuz teslimat tesekkur ederim,1
4gunumde elime ulasti sorunsuz bir sekilde paketleme cok guzeldi urun jelatinden sonra pat patlara sarilip gonderilmis tesekkur ederim ,1
Apple bilen bilir zaten ,1
Paketlemesi en iyi ve guvenle yapilmis Kurye elemani da guler yuzlu ve yardimsever Tesekkurler,1
urun zamaninda teslim edildi guzel urun fiyati diger sitelere gore burda daha uygundu,1
Harika bir urun Tavsiye ederim Tesekkurler Trendyol,1
Iyi paketlenmisti ve hizli gonderi oldu,1
orjinal kaliteli bir telefon,1
Ulasti elime cok iyi ya,1
Urun gorundugu gibi ve ozenle paketlenmisti,1
2-3 gun icerisinde geldi hicbir sorunu yoktu :),1
Orjinal urun cok memnunumm indirimi yakaladigim icin cok sansliyimmm,1
Guzel paketlenmis ve orijinal apple rahatlikla alabilirsiniz,1
hizli kargo indirimli fiyat daha ne istenir :),1
Tereddut etmeden alabilirsiniz uygun fiyat kaliteli paketleme iki gunde elime ulasti tesekkurler TekCep,1
Apple kalitesi diyecek bir sey yok dort dortluk dusunmeden alin,1
Hizli kargourun mukemmel,1
hizli geldi kapali kutu gayet basarili,1
 urun guzel herseh guzel trentyola tsk ederim,1
Cok iyi paketleme cok iyi telefon,1
Bu urunu arkadasima aldik ama kendime almadigina pismanim,1
harika paketleme,1
Hizli kargo icin tesekkur ediyorum,1
Cok hizli teslimatt,1
Cok ama cok memnunum Cok begendim kesinlikle iPhone 7 kullaniyordum bu ilac gibi geldi Mor renk ile arasinda kalmistim fakat kap bulma konusunda zorlanacagimi dusundum Ayrica siyah daha klas ve mor bir sure sonra sikabilirdi Ozellikle kargo acisindan TRENDYOL EKSPRESS mukemmel Kargo inanilmaz hizli geldi ve paketlemesi de harikaydi Cok tesekkurler 🦋,1
cok guzel ve uygun fiyatli siparjmden 1 gun sonra elime ulasti tesekkurler trendyol,1
urunum sapasaglam aldim yalniz paketi daha kucuk olabilirdi telefon kutuda sallanmasin diye uygun fiyat tsk ederim,1
Uygun fiyat hizli teslimat beni oldukca memnun etti Tesekkurler,1
cok iyi yapmissin,1
Memnun kaldim umarim sonradan sikinti yasamam,1
Fiyat ve kalite super,1
cook begendin cok guzel urun ,1
Sorunsuz geldi,1
Cok hizli geldi tesekkurler,0
Cok supheli yaklastim alirken Paketlemesi guzeldi gayet erken teslim edildi Sadece sanirim hoparlorunde bir problem var Paraniz kiymetliyse almayin,1
guvenilir bir firma hizli gonderim,1
Bitti bitiyor gercekten Harika cok hizli teslim orijinal urun 100% musteri memnuniyeti icin elinden gelen herseyi yapiyorlar Sen,1
Harika fiyat,1
Urunun paketlemedik cok guzeldi Kusursuz geldi Herhangi bir sorun yasamadim Gelecek bizde firmasindan aldim Acmadan once IMEI numarasini fistekiyle kontrol edin daha sonra Garantisini Seri numarasindan sorgulayin  Tesekkurler gelecekbizde,1
Apple tartismasiz 10 numarakargo icinde tesekkurler cok iyi paketleme yapilmis,1
1 gunde hizlica geldi fakat bu sekilde faturaminda gelmesini beklerdim Urun guzel kargolanmis kolay iletisime gecebiliyoruz guvenilir bir firma tesekkur ederim memnun kaldim,1
asiri hizli geldi🥰,1
5 gunde elime ulasti begendim,1
muthis tek kelime ile magazanin teslim hizi ozellikle 24 saat gecmeden elime ulasti telefon tesekkur ediyorum hersey icin icinizde hic suphe kalmadan alabilirsiniz,1
1 gunde geldi cok memnunum iyi ki buradan almisim,1
Cok hizli geldi ambalaj perfect gerisi bilinir iphone,1
Hizli Kargo mukemmel urun tesekkurler,1
Anlatildigi gibi gayet iyi simdilik bir sikinti yok paketleme guzeldi kargo hizliydi ,1
Urun sorunsuzozenle paketlenmis bir sekilde 2 gunde elime ulasti ve apple garantili cok tesekkurler :),1
