Reviews,Rates
kargo sorunsuz elime ulasti ayni fiyata 9 unu da alabilirsiniz ama ikisi arasinda pek fark olmadigini belirteyim,1
gayet guzel bir urun hizli kargo icin tesekkurler,1
supeer cok uygun fiyattayken almistim 6 aydir kullaniyorum cok memnunum bir telefone 5-10 bin vermenin gereksizligini hissettirdi sik kamerasi da iyi sarji da cok iyi gidiyor hafizasi yeterli,1
ben telefondan memnun kaldim almayi dusunenlere tavsiye ederim,1
urun elime saglicakla geldi tesekkur ederimbu marka telefonu ilk defa kullaniyorumbirazcik agir geldi ama alisirim sanirim,1
ben begendim  telefonu elime ilk alisimda basit cin mali bi telefon gibi duruyodu  onceki telefonum asiri zarifti ondan kaynakli ancak kamerasindan bekledigim performansi alamadim 48 mp ne zaman kullansam hep fotograflar kayik cikiyo bekledigim netligi vermiyo normal cekim daha guzel,1
indirimdeyken almistim gayet iyi is gorur bir teledon kamerasi cok iyi,1
esim icin aldik sarji cok iyi dayaniyor isinma sorunu yok,1
24 saat dolmadan teslim edildi cok memnun kaldik farkli yerlerdeki fiyatina gore baya iyi fiyattan aldik suanlik gayet guzel bu kadar kisa surede geldigi icin tesekkurler,1
cok guzel bir telefon ayrica garantisi falan her seyi tam olarak geliyor guvenerek alabilirsiniz,1
bekledigimizden biraz kalin bir telefon fakat teknoloji on numara,1
bu fiyata bu telefon cok iyi orijinal iciniz rahat olsun,1
cok iyi paketleme  hicbir hasar yok garantisi icinde,1
cihazi 8 aydir kullaniyorum efsane,1
urun hem fiyatini uygun hemde gorundugu gibi kargolama super,1
telefon cok iyi 1 haftadir kullaniyoruz kargolama vs de sikintisiz biz memnun kaldik disariya gorede uygun aldik,1
urun gercekten guzel paketlenmis bekledigim gibi zamaninda ulasti,1
urun cok guzel ve ozenli bir sekilde gonderilmis tesekkur ederim,1
gercekten cok guzel bi telefon,1
tsk ediyorum sorunsuz alisveristi,1
fiyati dusukken aldim ve baya iyi telefon,1
cok iyi telefon fiyat kalite performans,1
hem hizli hem guvenilir fiyat performans orani oldukca iyi urun sadece kamerasindan cok bir beklentiniz olmasin,1
fiyat-performans acisindan fena degil,0
urun siparisten hemen 2 gun icind e geldi gayet iyi tesekkurle,1
kisin cokk uygun fiyata almistik cok memnun kaldim,1
urunun hem fiyati uygun hem de kaliteli,1
cok memnun  kaldigim bir urun,1
cok guzel begenerek kullaniyorum,1
telefon cok guzel bu fiyata da iyiki almisim,1
arkadasima aldik hayvan gibi iyi telefon,1
urun ithalatci garantili xiomi turkiye garantili degil alirken yanilmayin 8nsallah kapanmaz d8ye bekleyecez artik,0
hizli ve guvenilir bir alisveris oldu satici firmaya tesekkurler,0
urunun garanti belgesi icindeydi ekran koruyucu uzerindeki resmi yazisi yeni koruyucu almami gerektirecek ayrica cokta saglam arka kapak normalde acilmamasi gerek ama kolay aciliyor kart cikarmak icin ignede konulmamis pakete,0
sarj uyumundan sorun yasamistik firma tarafindan kisa surede giderildi sorun,1
urunu anneme aldim gormedim ama cok hizli teslimat,1
ozel internet calismiyor ,1
urunun fiyati uygun hem kaliteli,1
esime aldim cok begendi fiyatina gore gayet iyi icinden seffaf kilif cikmasi ayrica sevindirdi bizi bu reng muhtesem cok klass duruyo gecer not aldi bizden,1
mukemmel bir urun  tavsiye ediyorum ozellikle arka kamerasi muthis,1
telefonnnnn kacak cikti yurt disi telefonu kesinlikle guvenmeyin almayin da ben cok madur kaldim,0
urunun sadece bir hatti calisiyor iade ettim saticiyla telefon ile gorusmemde iade nedeni olarak sistem uzerinden vazgectim diye secim yapmam tembihlendi yoksa iadeniz olmaz dendi bilginize,0
ilk aldigimda ecel teri dokmeye basladim kutuyu acip tl inceledigimizde bir rahatlama geldi cok sukur,1
kardesime aldim cok guzel bir telefon cok hizli memnuniyetle kullaniyor kendisiguncelleme  bir ay bile gecmeden imei klonlandi telefon kullanima kapatilacak uyarisi geldi sms olarak cok dikkatli olun,0
biz urunden cok cok memnun kaldik ayrica indirimdeyken de cok iyi bir fiyata satin almistik,1
bu urunu almayi dusunuyorum daha once media marktan buzdolabi almistim hizmetlerinden  cok memnun kaldim,1
sarzim cok hizli gidiyor iade etmek istiyorum yardimci olumusunuz,0
bugun siparis ettik yarin elimize ulasti mukemmel hizli kargo tesekkur ederiz telefon icinde seffaf renkte kilifi ile birlikte geldi biz cok memnunuz,1
gayet hizli teslimat yapildi guzel bir urun,0
kesinlikle cok guzel bir urun kargo da hizliydi ve ozenle paketlenmisti kilif icin de tesekurler,1
hizli kargokaliteli uruntsk ler,1
ozellik olarak fiyat performans urunu is yapar tercih edilebilir,1
urun harika sorunsuz teslim aldim cok hizli kargoya verildi,1
imei baska kopya bir telefonda cikti mahkemelerde devam ediyoruz telefonu aylardir kullanmayirorum,0
cok iyi urunalmak isteyenlere tavsiye ederim,1
sanirim pandemiden dolayi kargolanmasi az da olsa gec veriliyor ama ben sorun yasamadim hatta yanlis adrese yollamistim iptal ettim onu da hemen onayladilar ben de yeniden aldim gayet iyiler dogru renkte geldi ama keske bana da kulaklik hediye etselerdi,1
avantajlar : kamera superotesiiphone x mi satip bu telefonu almayi dusunuyorum  anneme aldik bu telefondan ciddi anlamda kamerasi felaket iyi siddetle oneriyorum bu fiyata bu ozellik cok cok iyi :),1
biraz iyi daha almadim yakinda alacam,1
6 aydir kullaniyorum sorunsuz fiyat performans krali,1
avantajlar : kullanislidezavantajlar : -1 hafta once cihazi bir tanidigimiza aldik gayet kullanisli cok memnunuz,1
kandirildim tavsiye etmiyorum,0
avantajlar : pildezavantajlar : biraz kalinurun oldukca kaliteli sarji iyi gidiyor,1
cihaz fiyat performans acisindan mukemmel ve gayet hizli bu fiyat segmentinde bulabileceginiz en guzel ve en sik telefon ben beyaz rengini aldim gayet sik duruyo kamerasi mukemmel cihazi siddetle tavsiye ederim,1
urun cok iyi ve guzel gorunuyor ve alacagim,1
urun kullanisli mediamarkt gonderim hizi mukemmel iki gun icinde teslim aldim hem de yaninda siparis vermis oldugum ekran koruyucusu da uzerine yerlestirilmis olarak tesekkurler :),1
avantajlar : fiyatperformansdezavantajlar : kameranin cikintili olmasifiyat performans orani en yuksek telefonlardan biri renk secenekleri de harika,1
ozenli ve hizli kargo  sorunsuz orjinal urun   tesekkurler incehesapcom,1
sorunuz elime ulasti iyiki almisim,1
tum yerleri karsilastirdimen iyisi bu,1
pesin fiyatimidir yoksa taksit limi?,1
hatali urun geldi,0
bilerek 5 verdim ustte ciksin diye urunu olutturduk urun kacak cikti iletisime gecebileceginiz hic kimse yok kesinlikle almayin,1
telefon cok sik insallah bir sorun cikmaz uzun zaman kullanmak nasip olur kargo bir gunde elime ulasti tesekkurler trendyol,1
almayi dusundugum telefondur,1
avantajlar : arka kamerasi cok iyidaha once kendime mavisini almistim simdi de babama beyazini alacagim guzel telefon,1
saburzlikla bekliyorum,1
uzun arastirmalar sonucu karar verdigim model  bu kadar dusunmeye  gerek yok,1
dezavantajlar : yokcok guzel bir telefon indirim bekliyorum ilk indirimde alacagim insallah,0
harika bir telefon kesinlikle tavsiye ederim 5gun icindede elime ulasti gayet hizli akici kamerasida mukemmel,1
avantajlar : hizli                              ucuz                              tasarim mukemmel                              kullanisli                               hizli sarjdezavantajlar : kulakilik yokiphone vs bosuna onca para veriliyor ve bu telefonda altin gibi giderek yukselecek degeri artikca artacak,1
avantajlar : fiyat                              sar degeridezavantajlar : on kameraf-p olarak iyi gozukuyor,1
garanti kapsamina neler giriyor acaba,1
arastirdigim urunler arasinda bu fiyata bu kadar guzeli yok hemen alacagim,1
urunun garantisi ixomi turkiye garantiside mi acaba?,1
gercekten guzel bir telefon ama bu fiyata asla alinmaz onceki fiyatindan alanlar gercekten sansli orta segment bir telefonu bile bu fiyatlarda alabiliyorsak yazik halimize,0
ozellikleri acisindan guzel bir telefona benziyor,1
oyunlarda gayet performansi iyi fiyat segmentine gore grafilerde dalgalanmalar da yok tasiye ederim,1
avantajlar : fiyat                              performansdezavantajlar : kameranin cikintili olmasifiyat performans orani en yuksek telefonlardan biri renk secenekleri de harika,1
mukemmel telefonculuk,0
cok iyi bir telefon fiyat performans acisindan da,1
fiyati cok uygun begendim kargo hizliydi ,1
gayet guzel ve kullanisli beklentinin ustunde tavsiye ederim,1
tam bir fiyat/performans canavari tatmin edici ozellikleriyle ihtiyaci fazlasiyla karsiliyor,1
kamerasindan fotograf cektikten sonra goruntusu bozuluyor ama benim icin kamera onemli degil diger ozellikleri iyi olsun derseniz kamera disinda herseyi cok guzel,1
iyi guzel bi urun,1
cok guzel bir urun kesinlikle tavsiye ederim,1
urun hakkinda cok iyi yorumlar duymustum gercekten de bekledigim gibihem zamaninda geldi hemde kargolama gayet iyi,1
fiyatina gore cok guzel bir urun ortalama bir haftada geliyor 1500 civari alacaginiz en iyi telefon  almadan once yorumlarda kamerasi kotu filan denmis gayette guzel ustun performans on kamerasi idare eder yine de fiyata gore guzel hoparlorune bayildim mukemmel bir sesi var   guzel kutulama parmak izi ve yuz tanimasi gayet iyi calisiyor geceleri biraz yuz tanimada zorlaniyor ama bu fiyata gozunuz kapali alacaginiz cihaz budur bence fiyat performans olarak mukemmel sarji iyi gidiyor 1 gundur kullaniyorum ekrani ips ama yine de guzel,1
1 hafta icerisinde geldi tesekkurler,1
urunu aldim nasil basar di lar sa b e y a z istedigim telefonu m a v iii olarak yollamislar tebrik ediyorum  cok guzel  harika kargo harika kargo harika site mukemmel site,1
kulaklikta olsa daha iyi olurdu tabii ama yine de super ,1
gayet iyi geldi cok memnunum,1
harika fiyat harika telefon,1
fiyatina gore guzel bir telefon on kamerasi pek guzel degil ama arka kamerasi iyi hiz konusunda abartilacak bir seyi yok normal hizlisarj konusu surekli kullanimda ancak 1bucuk gun idare edebilir,1
urun sorunsuz gayet guzel bayildim teksorun teslimat gec oldu yoksa urun super tavsiye ederim,1
cok memnun kaldim  bu fiyata bu telefon helal olsun satanlara,1
siparis verdikten 2 gun sonra elime ulasti cihazi  bayadir arastiriyorum memnun kalacagima suphem yok tesekkurler,1
mistore'den aldim kargolarin yogun olmasina ragmen 25 gunde elime ulasti cok guzel herkese tavsiye ederim hemde 2 tane birden aldim,1
bu fiyata bu performans ve bu kalitede cihaz yok kullaninca sok olacaksiniz mukemmel bir cihaz tavsiye ediyorum,1
urun harika resmen,1
ha ri ka si nizzzzzzz,1
bence fiyatina gore muhtesem bir telefon bayildim benn kargo 2 3 gunde geldi tavsiye ederimm,1
guzel orta segmende bundan iyisi zor,1
elinize emeginize saglik%100 guvenlir bir firma,1
really good,1
fiyati gayet uygun aldim severek kullaniyorum,1
bu fiyata harika bi telefon,1
guzel anlatildigi gibi,1
fiyat performans telefonu renk cok iyi tesekkurler,1
memnun kalmadim,0
fiyatina gore uygun bi telefon seffaf kilifi ile gonderildi kulaklik yok camera harika kullanim kolay ve kullanisli menuler sarj olayi harika,1
efsane bu fiyata bu kalite cidden helal olsunn tesekkur ederim trendyol 2 gun icinde telefon elimde herkese tavsiye ederim,1
suan kullaniyorum memnunum hizli bir sekilde istedigim uygulamaya erisebiliyorum,1
basta biraz bilmedigim marka oldugu icin tereddut ettim ancak dun kargom gelir gelmez actim ve bayildim dokunmatigi cok guzel kamerasi harika ,1
gayet iyi bir urun,1
urun hem kaliteli hemde zamaninda teslim edildi,1
trendyol ailesine tesekkur ediyorum gercekten cok guvenilir bir firma bugune kadar ne gorup sectiysek onu gonderdiler en son aldigim xiaomi note 8 cep telefonu tek kelimeyle harika tekrar tesekkur ediyorum trendyola saygilar,1
guzel urun tesekkgrler,1
estetik kotu kalin telefon iyi fiyat iyi islemci iyi kamera tek kotu yani kalinligi,0
fiyat performans orani cok iyi bataryasi iyi olsa da bekledigimden daha kisa surede bitiyor,1
fiyatina gore cok iyi,1
kardesim icin aldim cok memnun rengi sarj suresi kamerasi,1
tam bekledigim gibi profesyonel bir telefon ama saticiyi da unutmamak lazim kisa surede kargoladi tesekkurler,1
telefon kalitesi iyi tavsiye ederim,1
urun cok guzel kullanisli kamerasi cook iyi bu fiyata daha iyisi olamaz,1
mukemmel telefon  sorumsuz alis veris tesekkurler,1
cok guzel bir telefon  tavsiye ederim,1
mukemmel cihaz tavsiye ediyorum kesinlikle,1
urun gorundugu gibi guzel bir urun,1
fiyat performans icin en mantikli tlfn,1
biraz gec ulasti ellime ama bence bu paraya alinacak en ideal telefon ben yeterince memnun kaldim,1
urun harika herkese tavsiye ederim tek sorun elime cok uzun surede ulasti,1
paketlemeleri mukemmel cok iyi muhafaza etmisler baska siteden de cepekspres’ten almistim burada fiyati daha da dustugunden ablama da aldik kesinlikle tavsiye ederim guvenilir satici,1
sorunsuz kullaniyorum,1
ozellikleri harika hala bir cok seyi kesfedemedim bu ozellikteki telefonlar 4-5 kati fiyat olarak,1
urunun sarj cok iyi ama on kamerasi o kadar mukemmel degil arka kamerasinin disa dogru cikintili olmasi dezavantaj cizilme ihtimali cok yuksek kargosuda iyi geldi tsk ederim,1
urun cok basarili gercekten kargo hizli ve guzel paketleme yapilmis  bu fiyata alinabilecek en iyi telefon hic dusunmeyin derim ayrica kutu icinden bir adet telfb kilifi cikti :),1
gayet memnun kaldim telefon cok basarili normal kullanimda 2 gunu geciyor sarj durumu tesekkur ederim,1
iyi fiyat hizli kargo,1
simdilik bir sikinti yok  guzel,0
mukemmel kalite guzel telefon cok tesekkur ederim,1
fiyat ve kalitesi iyi,1
orijinal urun beklentimi fazlasiyla karsiladi,1
iphone den gecince baya zorlandim ama fiyatina gore iyi bir telefon,0
guzel urunbiraz kalinkamera harika cok begendim,1
fiyat / performans orani en yuksek cihaz cok yuksek bir kamera beklentisi olmayanlar icin tavsiye edilebilir,1
harika bir telefon kamerasi mukemmel,1
kargo cok hizli geldi basarili,1
harikaaaa cok memnun kaldim  almakla en dogru karari vermisim  fiyat ve kalite superr,1
urun guzel hizli kargo ,1
bekledigim gibi  kargo hizi mukemmel di,1
ozelliklerine gore fiyati cok iyi,1
daha once samsung galaxy s6 edge kullanicisiydim acikcasi telefon bana biraz kalin geldi kamera performansi olarak bakinca ekran kalitesi cok yuksek olmadigindan fotograflar kadraja girdiginde fotograf biraz kalitesiz gozukuyor ama fotografi cekince kalite duzeliyor  benim buldugum ve bana gore en sacma sorunu muzik dinlerken kare tusuna basip ara ekrandan muzik uygulamasini kaldirirsaniz ust bildirim panelindende muzik kontrol ekrani siliniyor ve muzigi degistireceginiz zaman tekrar muzik uygulamasina giriyorsunuz  ulasim paketleme ve odeme kisminda herhangi bir sorun yasamadim satici iyi ama bilinki urun kendinden kulaklik ile gelmiyor siz ekstradan almak zorundasiniz fiyatina gore gayet guzel bir telefon gozu kapali alabilirsiniz ben hic pisman degilim,1
mukemmel bir urun harika paketlenmis halde ve cok hizli geldi,1
harika bir cihaz!,1
urun hizli ve cabuk geldi hic bir zarar gormeden elime ulasti,1
gercekten cok guzel bir telefon fiyati cok uygun ve cok kaliteli tavsiye ederim pili ve hizi cok iyi,1
fiyat performans acisindan kaliteli,1
urun guzel alabilirsiniz,1
aldiktan sonra ucuzladi o uzucu,1
fiyata gore mukemmel perdormans,1
urun elimize ulasti esime aldim suan sorunsuz,1
cok guzel urun sorunsuz bir sekilde elime ulastii ,1
cok memnunum cok tesekkurler :),1
urun cok hizli ve cok guzel paketlenmis olarak geldi tesekkurler,1
alacklarin dikkatine   ozellikler olsun  gorunuss olsun coook guzel kesinlikle tavsiye ederim beyaz rengi daha iyi  cok hizli kargo tesekkurler trendyol,1
super cok memnun kaldim tesekkurler,1
fiyatinin ustunde bir cihaz,1
yeni telefonuma bayildim,1
urun elimize ulasti tesekkurler urun icin google kamera kurmanizi tavsiye ederim,1
cok iyi ve cok kaliteli bu fiyata baska bulamassiniz,1
harika bir telefon paketleme de gayet iyiydi faturasi garantisi falan icindeydi gonul rahatligiyla alabilirsiniz,1
urun uygun fiyatli ve  teknik ozellikleri yuksektavsiye edebilecegim bir telefonbos yere iphone samsunglara dunyanin parasini vermeye gerek yok,1
ederine gore basarili urun ayni ozellikleri sahip daha pahali urunlerine yonelme ize gerek yok gerek tasarim gerek performans verdiginiz paranin karsiligini alacaginiz bir urun,1
telefon cok hizli elime ulasti cok begendim internetteki en iyi fiyat tesekkurler trendyol,1
zaten iyice arastirarak almistim tam bir fiyat performans urunu tavsiye ederim,1
urun ozenle paketlenmis harika bir telefon tavsiye ederim tesekkurler trendyol,1
cok guzel cok memnun kaldim mutlaka alin,1
guzell tek kelime,1
tambir fiyat performans urunu,1
fiyatina gore fiyatinin daha ustunde bi urun tavsiye edilebilir,1
alin guzel kaliteli ve kibar telefon,1
fiyati uygun olmasina gore harika bir telefon piyasa da ki o gereksiz pahali telefonlara bin basar ozellikte   iki gunde de elime sorunsuz hasarsiz sekilde ulasmistir ayrica icinde orjinal telefon kabi da bulunmaktadir,1
hizli kargo cabuk elime ulasti telefonda bu paraya alinabilecek guzel bir telefon,1
kullanmaya yeni basladim elinize aldiginizda size guven veren bir telefon saglam gorunuyor hem uygun hem guzel ozelliklere sahip tavsiye ederim,1
bu fiyata alinacak en iyi telefon bosuna bir suru para vermenize gerek yok,1
guzel telefon hizli kargo tesekkurler,1
cok basarili tam istedigim gibi,1
simdilik bir sorun yok memnunum,1
tesekkur trend yol,1
urun fiyatina gore cok iyi tasarimi da cok iyi hizli kargo ertesi gun urun elime ulasti firmaya tesekkur ediyorum,1
muthis ucuz ama kaliteli bu fiyata en iyisi diyebilirim rahatlikla,1
cok begendim cok kaliteli hic sorun yasamadim,1
siparis verdigim gunden 3 gun sonra oglen elimdeydi gayet guzel kargolanmis korumali falan herseyiyle memnun kaldim eyvalah telefon dunyasi,1
cok guzel cok memnunum,1
fiyat performans cok iyi  tebrikler,1
tsk ederim urun bir harika tavsiye ederim 2 ci urunude siparis verdim,1
muthis telefon,1
guzel paketlenmisti ve kisa surede elime ulasti iciniz rahat olsun hic bir sorun cikmadi,1
